DateTime,baseline_grid_to_plant_kW,flexible_grid_to_plant_kW
2020-01-01 00:00:00,1208.14844,1136.797975136095
2020-01-01 00:15:00,1223.949066,1151.2922925369894
2020-01-01 00:30:00,1211.642914,1138.0000000877753
2020-01-01 00:45:00,1246.571045,1245.8568894518394
2020-01-01 01:00:00,1232.84845,1232.6096007368458
2020-01-01 01:15:00,1198.671142,1220.7014016490568
2020-01-01 01:30:00,1247.9890140000002,1225.518744569112
2020-01-01 01:45:00,1258.949219,1236.829032186933
2020-01-01 02:00:00,1191.0869140000002,1134.3358015176188
2020-01-01 02:15:00,1163.724121,1106.0000000070252
2020-01-01 02:30:00,1196.580078,1135.7412260918948
2020-01-01 02:45:00,1203.7919919999997,1142.112173067606
2020-01-01 03:00:00,1144.15747,1082.0000002669683
2020-01-01 03:15:00,1138.79785,1090.000000010898
2020-01-01 03:30:00,1162.394532,1111.7014280547328
2020-01-01 03:45:00,1104.152832,1053.60310933085
2020-01-01 04:00:00,1124.427248,1074.0000001206
2020-01-01 04:15:00,1105.7558600000002,1058.0000000251543
2020-01-01 04:30:00,1119.172848,1071.5401129662414
2020-01-01 04:45:00,1119.2500000000002,1204.4276383940742
2020-01-01 05:00:00,1074.933596,1202.2972884980545
2020-01-01 05:15:00,1071.861816,1035.2886984860456
2020-01-01 05:30:00,1065.95996,1029.215006850724
2020-01-01 05:45:00,1047.6513680000003,1010.0000000215447
2020-01-01 06:00:00,1054.055176,1015.5065702663147
2020-01-01 06:15:00,1041.816896,1006.0000000190689
2020-01-01 06:30:00,1036.364744,999.600598075076
2020-01-01 06:45:00,1009.5082999999998,982.0000000478552
2020-01-01 07:00:00,995.0546880000002,978.0000000084963
2020-01-01 07:15:00,1021.760744,986.0000002309203
2020-01-01 07:30:00,1037.05078,1001.2847085931721
2020-01-01 07:45:00,1041.533204,1149.7149374112012
2020-01-01 08:00:00,983.268552,1122.764316775505
2020-01-01 08:15:00,986.931644,1136.2755115104312
2020-01-01 08:30:00,989.968748,979.5468947012241
2020-01-01 08:45:00,973.0283200000001,962.0000000417882
2020-01-01 09:00:00,958.03418,945.596297379917
2020-01-01 09:15:00,1011.2236319999998,1143.4272828877854
2020-01-01 09:30:00,1015.288088,1100.9382242889294
2020-01-01 09:45:00,1027.89746,1090.1432530998668
2020-01-01 10:00:00,1021.5937520000001,1084.2065849223648
2020-01-01 10:15:00,1021.775388,1053.6687436829088
2020-01-01 10:30:00,1115.65332,1171.490551545096
2020-01-01 10:45:00,1107.552736,1166.0049878346526
2020-01-01 11:00:00,1074.308592,1183.2002373744403
2020-01-01 11:15:00,1145.610352,1141.6687437993326
2020-01-01 11:30:00,1176.082032,1174.4692480156214
2020-01-01 11:45:00,1167.610352,1053.6687437988205
2020-01-01 12:00:00,1159.145508,1167.8059138974218
2020-01-01 12:15:00,1212.839844,1220.7107541458165
2020-01-01 12:30:00,1234.161132,1241.878543883812
2020-01-01 12:45:00,1183.79492,1221.1378852689088
2020-01-01 13:00:00,1185.134768,1223.4195022415454
2020-01-01 13:15:00,1203.935548,1243.4257597418111
2020-01-01 13:30:00,1206.2636720000003,1181.6687437866026
2020-01-01 13:45:00,1199.580076,1209.759914968911
2020-01-01 14:00:00,1188.779296,1198.5852075931955
2020-01-01 14:15:00,1250.24414,1101.6687437978023
2020-01-01 14:30:00,1296.628908,1255.6083785870708
2020-01-01 14:45:00,1224.640624,1182.4977266170279
2020-01-01 15:00:00,1216.792968,1174.4777162289017
2020-01-01 15:15:00,1294.867188,1249.710655731049
2020-01-01 15:30:00,1272.0585960000003,1093.6687437957232
2020-01-01 15:45:00,1258.765624,1242.0745060269085
2020-01-01 16:00:00,1264.371092,1247.9978531893098
2020-01-01 16:15:00,1245.332032,1233.3892152406738
2020-01-01 16:30:00,1243.27344,1262.0007326871337
2020-01-01 16:45:00,1214.55664,1247.5531693028358
2020-01-01 17:00:00,1199.941404,1234.8572561430226
2020-01-01 17:15:00,1250.138672,1285.9456697563328
2020-01-01 17:30:00,1227.638672,1264.1682837519834
2020-01-01 17:45:00,1204.679688,1241.7466573108652
2020-01-01 18:00:00,1189.292968,1226.6540629202016
2020-01-01 18:15:00,1221.796876,1258.287152515984
2020-01-01 18:30:00,1181.279296,1217.9078465967798
2020-01-01 18:45:00,1198.083984,1234.8229694996567
2020-01-01 19:00:00,1187.951172,1224.7811518070944
2020-01-01 19:15:00,1240.287112,1270.080089259422
2020-01-01 19:30:00,1199.796876,1229.5196464728122
2020-01-01 19:45:00,1191.3457,1220.9822613334732
2020-01-01 20:00:00,1187.042968,1216.6068770906707
2020-01-01 20:15:00,1243.9668,1264.7211334734952
2020-01-01 20:30:00,1230.673828,1251.22264786579
2020-01-01 20:45:00,1206.292968,1226.6581246659816
2020-01-01 21:00:00,1192.5078119999998,1194.8667295859566
2020-01-01 21:15:00,1223.945312,1225.849376178808
2020-01-01 21:30:00,1224.525392,1196.391753224031
