DateTime,baseline_grid_to_plant_kW,flexible_grid_to_plant_kW
2020-04-01 00:00:00,1184.206665,1183.401883499323
2020-04-01 00:15:00,1212.905518,1212.0860022817196
2020-04-01 00:30:00,1203.641602,1202.806569807758
2020-04-01 00:45:00,1145.557129,1144.7095886475536
2020-04-01 01:00:00,1142.8095700000001,1141.9520183628638
2020-04-01 01:15:00,1136.553955,1135.689393579452
2020-04-01 01:30:00,1188.768555,1187.9018985274545
2020-04-01 01:45:00,1134.869385,1134.001056292033
2020-04-01 02:00:00,1121.602052,1120.732420098488
2020-04-01 02:15:00,1098.254392,1097.383779010067
2020-04-01 02:30:00,1122.126952,1121.2556390599502
2020-04-01 02:45:00,1089.684572,1088.8128044923576
2020-04-01 03:00:00,1093.3593760000003,1092.48736810235
2020-04-01 03:15:00,1062.381348,1069.3331899265993
2020-04-01 03:30:00,1110.6494120000002,1112.447003856879
2020-04-01 03:45:00,1070.625,1072.4767012107145
2020-04-01 04:00:00,1059.541504,1044.3763374889895
2020-04-01 04:15:00,1055.880372,1040.4187668601498
2020-04-01 04:30:00,1067.822264,1052.0350113446145
2020-04-01 04:45:00,1068.314944,1052.2377886195143
2020-04-01 05:00:00,1069.765136,1077.9225714713507
2020-04-01 05:15:00,1082.948732,1121.119756587912
2020-04-01 05:30:00,1092.120116,1105.7161828409223
2020-04-01 05:45:00,1098.54492,973.9999999998744
2020-04-01 06:00:00,1044.230468,852.1068710526359
2020-04-01 06:15:00,1049.66016,881.4280506517744
2020-04-01 06:30:00,1023.256836,852.1068710462471
2020-04-01 06:45:00,1072.447264,1131.185621107998
2020-04-01 07:00:00,1054.624024,1116.0521793334258
2020-04-01 07:15:00,1105.134768,1170.4763962365644
2020-04-01 07:30:00,1130.621092,1199.3713446315658
2020-04-01 07:45:00,1139.125,1210.488021614837
2020-04-01 08:00:00,1126.004884,1199.1814017690072
2020-04-01 08:15:00,1150.8300760000002,1224.4603159261223
2020-04-01 08:30:00,1182.345704,1256.3585137571865
2020-04-01 08:45:00,1183.553712,1257.8869886781652
2020-04-01 09:00:00,1212.117188,1236.5275868595952
2020-04-01 09:15:00,1278.841796,1283.535192530036
2020-04-01 09:30:00,1256.283204,1259.8384246432022
2020-04-01 09:45:00,1244.882812,1247.4329406426693
2020-04-01 10:00:00,1267.839844,1269.580224840853
2020-04-01 10:15:00,1291.416016,1292.5653790336585
2020-04-01 10:30:00,1277.923828,1278.835635447372
2020-04-01 10:45:00,1251.792968,1252.5888071793306
2020-04-01 11:00:00,1251.2187520000002,1251.9133723417312
2020-04-01 11:15:00,1305.625,1306.2312750267085
