DateTime,baseline_grid_to_plant_kW,flexible_grid_to_plant_kW
2020-04-01 00:00:00,1184.2066650000002,1183.4018834520593
2020-04-01 00:15:00,1212.9055180000003,1212.0860022350187
2020-04-01 00:30:00,1203.641602,1202.8065697636548
2020-04-01 00:45:00,1145.557129,1144.7095886094103
2020-04-01 01:00:00,1142.80957,1141.9520183348861
2020-04-01 01:15:00,1136.553955,1135.6893935650298
2020-04-01 01:30:00,1188.768555,1187.9018985269659
2020-04-01 01:45:00,1134.869385,1134.0010563029152
2020-04-01 02:00:00,1121.602052,1120.7324201178603
2020-04-01 02:15:00,1098.2543920000003,1097.383779036108
2020-04-01 02:30:00,1122.126952,1121.2556390919406
2020-04-01 02:45:00,1089.684572,1088.8128045310052
2020-04-01 03:00:00,1093.359376,1092.4873681519518
2020-04-01 03:15:00,1062.381348,1069.333189927527
2020-04-01 03:30:00,1110.6494120000002,1112.4470038682311
2020-04-01 03:45:00,1070.6250000000002,1072.4767012145596
2020-04-01 04:00:00,1059.541504,1044.3763374414675
2020-04-01 04:15:00,1055.8803720000003,1040.4187668685627
2020-04-01 04:30:00,1067.8222640000001,1052.0350113690706
2020-04-01 04:45:00,1068.314944,1052.2377886531704
2020-04-01 05:00:00,1069.765136,1077.9225714746551
2020-04-01 05:15:00,1082.9487320000003,1121.1197565895322
2020-04-01 05:30:00,1092.120116,1105.7161828436358
2020-04-01 05:45:00,1098.54492,974.0000000038182
2020-04-01 06:00:00,1044.2304680000002,852.1068710534191
2020-04-01 06:15:00,1049.6601600000001,881.4280506450507
2020-04-01 06:30:00,1023.256836,852.1068710443918
2020-04-01 06:45:00,1072.447264,1117.619781882768
2020-04-01 07:00:00,1054.624024,1102.2379720954243
2020-04-01 07:15:00,1105.1347680000001,1156.400634896791
2020-04-01 07:30:00,1130.6210920000003,1185.0847390484607
2020-04-01 07:45:00,1139.1250000000002,1196.032660570464
2020-04-01 08:00:00,1126.004884,1184.6078802723462
2020-04-01 08:15:00,1150.830076,1209.8514793862137
2020-04-01 08:30:00,1182.3457040000003,1241.7214893573164
2020-04-01 08:45:00,1183.5537120000001,1243.2279972171068
2020-04-01 09:00:00,1212.1171880000002,1272.0411983073022
2020-04-01 09:15:00,1278.8417960000002,1338.9729596566997
